45_d500_100_0_badger_2020-02-01,45_d500_100_1_badger_2017-09-01,45_d500_101_0_badger_2020-02-01,45_d500_105_726_0_badger_2017-05-01,45_d500_105_726_1_badger_2017-05-01,45_d500_105_726_2_badger_2019-07-01,45_d500_152_2_badger_2018-05-01,45_d500_160_0_badger_2014-12-01,45_d500_298_0_badger_2020-02-01,45_d500_298_1_badger_2020-02-01,45_d500_40_0_badger_2019-10-01,45_d500_57_687_0_badger_2017-06-01,45_d500_57_715_0_badger_2016-06-01,45_d500_75_665_0_badger_2020-02-01,45_d500_78_668_0_badger_2020-02-01,45_d500_78_668_1_badger_2016-07-01,45_d500_78_668_2_badger_2019-06-01,45_d500_78_668_3_badger_2015-12-01,45_d500_78_668_4_badger_2020-02-01,45_d500_87_0_badger_2019-08-01,45_d500_87_1_badger_2020-02-01,45_d500_90_0_badger_2017-09-01,45_d500_95_695_0_badger_2020-02-01,45_d500_95_695_1_badger_2017-08-01,45_d500_98_0_badger_2018-05-01,45_d500_98_1_badger_2019-09-01,45_d500_99_716_0_badger_2016-07-01,45_d500_99_720_0_badger_2016-08-01,45_d500_99_720_1_badger_2015-09-01,45_d500_99_839_0_badger_2016-09-01,64002002_0_cattle_2020-02-01,64002002_10_cattle_2020-02-01,64002002_11_cattle_2020-02-01,64002002_12_cattle_2020-02-01,64002002_13_cattle_2020-02-01,64002002_14_cattle_2020-02-01,64002002_15_cattle_2020-02-01,64002002_16_cattle_2020-02-01,64002002_1_cattle_2020-02-01,64002002_2_cattle_2020-02-01,64002002_3_cattle_2020-02-01,64002002_4_cattle_2020-02-01,64002002_5_cattle_2020-02-01,64002002_6_cattle_2020-02-01,64002002_7_cattle_2020-02-01,64002002_8_cattle_2020-02-01,64002002_9_cattle_2020-02-01,64002009_0_cattle_2020-02-01,64002009_1_cattle_2020-02-01,64002009_2_cattle_2020-02-01,64002009_3_cattle_2020-02-01,64002009_4_cattle_2020-02-01,64002010_0_cattle_2019-12-01,64002010_1_cattle_2019-12-01,64002010_2_cattle_2020-02-01,64002010_3_cattle_2020-02-01,64002010_4_cattle_2020-02-01,64002010_5_cattle_2019-12-01,64002010_6_cattle_2019-11-01,64002010_7_cattle_2019-12-01,64002010_8_cattle_2019-12-01,64002010_9_cattle_2019-12-01,64002018_0_cattle_2019-08-01,64002_0_boar_2019-05-01,64002_10_boar_2020-02-01,64002_11_boar_2020-02-01,64002_12_boar_2020-02-01,64002_13_boar_2020-02-01,64002_14_boar_2020-02-01,64002_15_boar_2020-02-01,64002_1_boar_2020-02-01,64002_2_boar_2019-10-01,64002_3_boar_2019-05-01,64002_4_boar_2019-01-01,64002_5_boar_2018-12-01,64002_6_boar_2018-12-01,64002_7_boar_2019-11-01,64002_8_boar_2020-02-01,64002_9_boar_2020-02-01,64152007_0_cattle_2020-02-01,64152007_1_cattle_2020-02-01,64152007_2_cattle_2020-02-01,64152007_3_cattle_2020-02-01,64152007_4_cattle_2020-02-01,64152007_5_cattle_2020-02-01,64152007_6_cattle_2020-02-01,64152015_0_cattle_2020-02-01,64152_0_boar_2020-02-01,64152_1_boar_2020-02-01,64152_2_boar_2020-02-01,64152_3_boar_2020-02-01,64152_4_boar_2020-02-01,64253028_0_cattle_2017-06-01,64253028_10_cattle_2019-03-01,64253028_11_cattle_2019-03-01,64253028_1_cattle_2016-12-01,64253028_2_cattle_2016-11-01,64253028_3_cattle_2017-03-01,64253028_4_cattle_2017-03-01,64253028_5_cattle_2017-03-01,64253028_6_cattle_2017-03-01,64253028_7_cattle_2017-06-01,64253028_8_cattle_2017-06-01,64253028_9_cattle_2019-03-01,64253_0_boar_2019-09-01,64253_1_boar_2016-12-01,64253_2_boar_2019-03-01,64306_0_boar_2017-12-01,64359001_0_cattle_2018-06-01,64359005_0_cattle_2020-02-01,64359045_0_cattle_2020-02-01,64359056_0_cattle_2019-12-01,64359056_1_cattle_2020-02-01,64359056_2_cattle_2020-02-01,64359061_0_cattle_2018-04-01,64359061_10_cattle_2020-02-01,64359061_11_cattle_2020-02-01,64359061_1_cattle_2018-02-01,64359061_2_cattle_2018-02-01,64359061_3_cattle_2018-02-01,64359061_4_cattle_2018-02-01,64359061_5_cattle_2018-04-01,64359061_6_cattle_2018-04-01,64359061_7_cattle_2020-02-01,64359061_8_cattle_2020-02-01,64359061_9_cattle_2020-02-01,64359079_0_cattle_2020-02-01,64359103_0_cattle_2020-02-01,64359103_1_cattle_2020-02-01,64359103_2_cattle_2020-02-01,64359103_3_cattle_2020-02-01,64359103_4_cattle_2020-02-01,64359103_5_cattle_2020-02-01,64359108_0_cattle_2020-02-01,64359108_3_cattle_2020-02-01,64359110_0_cattle_2018-07-01,64359110_1_cattle_2020-02-01,64359110_2_cattle_2019-10-01,64359110_3_cattle_2020-02-01,64359138_0_cattle_2019-01-01,64359138_10_cattle_2019-05-01,64359138_11_cattle_2019-08-01,64359138_12_cattle_2019-11-01,64359138_1_cattle_2019-01-01,64359138_2_cattle_2019-01-01,64359138_3_cattle_2019-01-01,64359138_4_cattle_2019-01-01,64359138_5_cattle_2019-01-01,64359138_6_cattle_2019-01-01,64359138_7_cattle_2019-05-01,64359138_8_cattle_2019-01-01,64359138_9_cattle_2019-01-01,64359149_0_cattle_2019-01-01,64359153_0_cattle_2018-02-01,64359153_1_cattle_2018-04-01,64359167_0_cattle_2020-02-01,64359167_1_cattle_2020-02-01,64359173_0_cattle_2020-02-01,64359187_0_cattle_2020-02-01,64359187_1_cattle_2020-02-01,64359196_0_cattle_2020-02-01,64359196_1_cattle_2020-02-01,64359196_2_cattle_2020-02-01,64359200_0_cattle_2018-02-01,64359200_1_cattle_2018-02-01,64359200_2_cattle_2018-06-01,64359200_3_cattle_2018-02-01,64359200_4_cattle_2018-06-01,64359204_0_cattle_2018-12-01,64359211_0_cattle_2019-10-01,64359211_1_cattle_2018-12-01,64359211_2_cattle_2018-12-01,64359211_3_cattle_2019-04-01,64359211_4_cattle_2019-10-01,64359225_0_cattle_2019-02-01,64359225_1_cattle_2020-02-01,64359_0_boar_2014-05-01,64359_10_boar_2020-02-01,64359_11_boar_2020-02-01,64359_12_boar_2020-02-01,64359_13_boar_2020-02-01,64359_14_boar_2019-09-01,64359_15_boar_2019-04-01,64359_16_boar_2020-02-01,64359_17_boar_2020-02-01,64359_18_boar_2020-02-01,64359_19_boar_2019-11-01,64359_1_boar_2017-03-01,64359_20_boar_2020-02-01,64359_2_boar_2020-02-01,64359_3_boar_2018-02-01,64359_4_boar_2018-05-01,64359_5_boar_2018-02-01,64359_6_boar_2018-06-01,64359_7_boar_2019-08-01,64359_8_boar_2018-08-01,64359_9_boar_2019-02-01,64420009_0_cattle_2016-02-01,64420009_10_cattle_2016-04-01,64420009_1_cattle_2016-04-01,64420009_2_cattle_2016-02-01,64420009_3_cattle_2016-04-01,64420009_4_cattle_2016-02-01,64420009_5_cattle_2016-04-01,64420009_6_cattle_2016-02-01,64420009_7_cattle_2016-02-01,64420009_8_cattle_2016-04-01,64420009_9_cattle_2016-04-01,64420015_0_cattle_2009-05-01,64420015_10_cattle_2009-03-01,64420015_11_cattle_2009-05-01,64420015_12_cattle_2009-05-01,64420015_13_cattle_2009-05-01,64420015_14_cattle_2016-03-01,64420015_15_cattle_2016-03-01,64420015_16_cattle_2016-03-01,64420015_17_cattle_2016-07-01,64420015_1_cattle_2008-10-01,64420015_2_cattle_2007-11-01,64420015_3_cattle_2009-04-01,64420015_4_cattle_2009-05-01,64420015_5_cattle_2009-05-01,64420015_6_cattle_2009-05-01,64420015_7_cattle_2009-05-01,64420015_8_cattle_2009-05-01,64420015_9_cattle_2009-05-01,64420035_0_cattle_2014-10-01,64420035_11_cattle_2014-10-01,64420035_1_cattle_2014-08-01,64420035_2_cattle_2014-03-01,64420035_3_cattle_2014-10-01,64420035_4_cattle_2014-09-01,64420035_5_cattle_2014-10-01,64420035_6_cattle_2014-10-01,64420035_7_cattle_2014-06-01,64420035_8_cattle_2014-07-01,64420035_9_cattle_2014-10-01,64420044_0_cattle_2009-04-01,64420044_1_cattle_2009-04-01,64420044_2_cattle_2015-12-01,64420044_3_cattle_2015-12-01,64420044_4_cattle_2015-12-01,64420044_5_cattle_2015-12-01,64420047_1_cattle_2017-02-01,64516_4_boar_2020-02-01,64556023_0_cattle_2020-02-01,64556044_0_cattle_2019-08-01,6_d500_11_0_badger_2020-02-01,6_d500_33_254_0_badger_2020-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043191361727654344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.21475704859028646,0,0,0,0,0,0,0,0.009198160367926414,0,0,0,0,0,0.0049990001999600095,0.013797240551889604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5410917816436456,0,0,0,0,0.08338332333533338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0.0171965606878624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15076984603079638,0,0,0,0,0,0,0,0,0,0,0,0.052989402119575923,0,0,0,0,0,0,0,0,0.11637672465507046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0.013997200559888004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07738452309538119,0,0,0,0,0.047190561887622336,0,0,0,0.009798040391921612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10877824435113101,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0.004799040191961609,0.006198760247950412,0,0,0,0,0,0,0,0,0,0.30733853229354074,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06378724255148954,0,0,0.12017596480704018,0,0,0,0,0,0
0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.02619476104779038,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026994601079783978,0.038392321535692754,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022595480903819187,0.02579484103179358,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.001399720055988802,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.001399720055988802,0,0,0,0,0.0023995200959808036,0.001399720055988802,0.001399720055988802,0,0,0,0,0,0.0023995200959808036,0,0,0.0031993601279744054,0.001399720055988802,0.001399720055988802,0.001399720055988802,0,0.001399720055988802,0,0,0,0,0,0.028994201159767974,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0.017796440711857597,0,0,0,0.35732853429313544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0.28854229154169314,0,0.008398320335932815,0.028594281143771175,0.03699260147970396,0.09818036392721546,0.004399120175964808,0.007998400319936016,0,0,0.1787642471505733,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.011797640471905608,0.09078184363127442,3.999200159968006e-4,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0031993601279744054,1.999600079984003e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06838632273545289,0,0,0,0.0017996400719856025,0.06698660267946405,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0
0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0.037792441511697555,0,0,0,0,0,0.11337732453509436,0.0011997600479904018,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12317536492701628,0,0.05998800239951991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163967206558688,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0.10377924415117085,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,9.998000399920016e-4,0,0.17796440711857966,7.998400319936012e-4,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.14077184563087605,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25914817036593146,0,0.014597080583883202,0.5230953809237915,0.02079584083183359,0.0049990001999600095,0.0035992801439712063,0,0,0.019396120775844794,0.008598280343931215,0,0,0,0,0,0.00539892021595681,0.017396520695860798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02539492101579678,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03119376124775037,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0.0155968806238752,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0.02599480103979198,0,0,0,0.001399720055988802,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033193361327734365,0,0.0027994401119776045,0,0,0,9.998000399920016e-4,0,0,0,0,0,0.011797640471905608,0,0,0,0,0,0,0,0.032993401319735965,0,0,0,0,0,0,0,0,0.13157368526294935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153969206158768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0.02159568086382719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005998800239952012,0.04359128174365114,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.019196160767846394,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046790641871625537,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165966806638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012397520495900807,0,0,0,0,0,0,0,0,0,0,0,0.7734453109377617,0,0,0,0,0,0,0.02539492101579678,0,0,0,0.02079584083183359,0.02659468106378718,0.06478704259148158,0.03099380123975197,0.019396120775844794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032793441311737566,0.03599280143971196,0.017596480703859198,0.018796240751849595,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0.03619276144771036,0,0,0,0.014597080583883202,0.06018796240751831,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028394321135772775,0.0049990001999600095,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019396120775844794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,1.999600079984003e-4,0.005598880223955211,0.005598880223955211,0.0017996400719856025,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254149170165972,0,0,0,0,0.029794041191761572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0.013797240551889604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003399320135972806,0,0,0,0,0,0,0,0,0,0.10197960407918519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0.028194361127774376,0,0,0,0,0,0,0,0,0,0.05518896220755832,0.10077984403119475,0.011997600479904008,0,0,0,0,0,0,0.08138372325534932,3.999200159968006e-4,0,0,0,0,0.02539492101579678,0.02659468106378718,0,0,0,0,0.008198360327934416,0,0,0,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0.004799040191961609,0,0.013397320535892805,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
